conversation_id,utterance_id,speaker,generation_strategy,position_idx,position_frac,curr_tok,prev_tok,curr_pos,prev_pos,curr_len,prev_len,is_punct,prev_is_punct,prev_lang,curr_lang,y_switch
52,52_0,Person1,intra-sentential,8,0.42105263157894735,on,paper,ADP,NOUN,2,5,0,0,en,en,0
52,52_0,Person1,intra-sentential,9,0.47368421052631576,federated,on,VERB,ADP,9,2,0,0,en,en,0
52,52_0,Person1,intra-sentential,10,0.5263157894736842,learning,federated,NOUN,VERB,8,9,0,0,en,en,0
52,52_0,Person1,intra-sentential,11,0.5789473684210527,architectures,learning,VERB,NOUN,13,8,0,0,en,en,0
52,52_0,Person1,intra-sentential,12,0.631578947368421,really,architectures,ADV,VERB,6,13,0,0,en,en,0
52,52_0,Person1,intra-sentential,13,0.6842105263157895,impressive,really,ADJ,ADV,10,6,0,0,en,en,0
52,52_0,Person1,intra-sentential,14,0.7368421052631579,work,impressive,NOUN,ADJ,4,10,0,0,en,en,0
52,52_0,Person1,intra-sentential,15,0.7894736842105263,on,work,ADP,NOUN,2,4,0,0,en,en,0
52,52_0,Person1,intra-sentential,16,0.8421052631578947,the,on,DET,ADP,3,2,0,0,en,en,0
52,52_0,Person1,intra-sentential,17,0.8947368421052632,privacy,the,NOUN,DET,7,3,0,0,en,en,0
52,52_0,Person1,intra-sentential,18,0.9473684210526315,preserving,privacy,VERB,NOUN,10,7,0,0,en,en,0
52,52_0,Person1,intra-sentential,19,1.0,techniques,preserving,NOUN,VERB,10,10,0,0,en,en,0
52,52_1,Person2,intra-sentential,0,0.0,thanks,,NOUN,NONE,6,0,0,0,NONE,en,0
52,52_1,Person2,intra-sentential,1,0.043478260869565216,priya,thanks,PROPN,NOUN,5,6,0,0,en,en,0
52,52_1,Person2,intra-sentential,2,0.08695652173913043,i,priya,PRON,PROPN,1,5,0,0,en,en,0
52,52_1,Person2,intra-sentential,3,0.13043478260869565,appreciate,i,VERB,PRON,10,1,0,0,en,en,0
52,52_1,Person2,intra-sentential,4,0.17391304347826086,the,appreciate,DET,VERB,3,10,0,0,en,en,0
52,52_1,Person2,intra-sentential,5,0.21739130434782608,feedback,the,NOUN,DET,8,3,0,0,en,en,0
52,52_1,Person2,intra-sentential,6,0.2608695652173913,your,feedback,PRON,NOUN,4,8,0,0,en,en,0
52,52_1,Person2,intra-sentential,7,0.30434782608695654,team,your,NOUN,PRON,4,4,0,0,en,en,0
52,52_1,Person2,intra-sentential,8,0.34782608695652173,s,team,PART,NOUN,1,4,0,0,en,en,0
52,52_1,Person2,intra-sentential,9,0.391304347826087,serverless,s,NOUN,PART,10,1,0,0,en,en,0
52,52_1,Person2,intra-sentential,10,0.43478260869565216,analytics,serverless,NOUN,NOUN,9,10,0,0,en,en,0
52,52_1,Person2,intra-sentential,11,0.4782608695652174,infrastructure,analytics,NOUN,NOUN,14,9,0,0,en,en,0
52,52_1,Person2,intra-sentential,12,0.5217391304347826,at,infrastructure,ADP,NOUN,2,14,0,0,en,en,0
52,52_1,Person2,intra-sentential,13,0.5652173913043478,aws,at,NOUN,ADP,3,2,0,0,en,en,0
52,52_1,Person2,intra-sentential,14,0.6086956521739131,could,aws,AUX,NOUN,5,3,0,0,en,en,0
52,52_1,Person2,intra-sentential,15,0.6521739130434783,be,could,AUX,AUX,2,5,0,0,en,en,0
52,52_1,Person2,intra-sentential,16,0.6956521739130435,a,be,DET,AUX,1,2,0,0,en,en,0
52,52_1,Person2,intra-sentential,17,0.7391304347826086,great,a,ADJ,DET,5,1,0,0,en,en,0
52,52_1,Person2,intra-sentential,18,0.782608695652174,testbed,great,VERB,ADJ,7,5,0,0,en,en,0
52,52_1,Person2,intra-sentential,19,0.8260869565217391,for,testbed,ADP,VERB,3,7,0,0,en,en,0
52,52_1,Person2,intra-sentential,20,0.8695652173913043,some,for,PRON,ADP,4,3,0,0,en,en,0
52,52_1,Person2,intra-sentential,21,0.9130434782608695,of,some,ADP,PRON,2,4,0,0,en,en,0
52,52_1,Person2,intra-sentential,22,0.9565217391304348,these,of,DET,ADP,5,2,0,0,en,en,0
52,52_1,Person2,intra-sentential,23,1.0,algorithms,these,NOUN,DET,10,5,0,0,en,en,0
52,52_2,Person1,intra-sentential,0,0.0,that,,PRON,NONE,4,0,0,0,NONE,en,0
52,52_2,Person1,intra-sentential,1,0.0625,would,that,AUX,PRON,5,4,0,0,en,en,0
52,52_2,Person1,intra-sentential,2,0.125,be,would,AUX,AUX,2,5,0,0,en,en,0
52,52_2,Person1,intra-sentential,3,0.1875,fascinating,be,ADJ,AUX,11,2,0,0,en,en,0
52,52_2,Person1,intra-sentential,4,0.25,especially,fascinating,ADV,ADJ,10,11,0,0,en,en,0
52,52_2,Person1,intra-sentential,5,0.3125,given,especially,VERB,ADV,5,10,0,0,en,en,0
52,52_2,Person1,intra-sentential,6,0.375,the,given,DET,VERB,3,5,0,0,en,en,0
52,52_2,Person1,intra-sentential,7,0.4375,skelebiliwi,the,NOUN,DET,11,3,0,0,en,hi,1
52,52_2,Person1,intra-sentential,8,0.5,challenges,skelebiliwi,NOUN,NOUN,10,11,0,0,hi,en,1
52,52_2,Person1,intra-sentential,9,0.5625,we,challenges,PRON,NOUN,2,10,0,0,en,en,0
52,52_2,Person1,intra-sentential,10,0.625,re,we,AUX,PRON,2,2,0,0,en,en,0
52,52_2,Person1,intra-sentential,11,0.6875,facing,re,VERB,AUX,6,2,0,0,en,en,0
52,52_2,Person1,intra-sentential,12,0.75,with,facing,ADP,VERB,4,6,0,0,en,en,0
52,52_2,Person1,intra-sentential,13,0.8125,real,with,ADJ,ADP,4,4,0,0,en,en,0
52,52_2,Person1,intra-sentential,14,0.875,time,real,NOUN,ADJ,4,4,0,0,en,en,0
52,52_2,Person1,intra-sentential,15,0.9375,data,time,NOUN,NOUN,4,4,0,0,en,en,0
52,52_2,Person1,intra-sentential,16,1.0,processing,data,NOUN,NOUN,10,4,0,0,en,en,0
52,52_3,Person2,intra-sentential,0,0.0,absolutely,,ADV,NONE,10,0,0,0,NONE,en,0
52,52_3,Person2,intra-sentential,1,0.09090909090909091,the,absolutely,DET,ADV,3,10,0,0,en,en,0
52,52_3,Person2,intra-sentential,2,0.18181818181818182,edge,the,NOUN,DET,4,3,0,0,en,en,0
52,52_3,Person2,intra-sentential,3,0.2727272727272727,computing,edge,NOUN,NOUN,9,4,0,0,en,en,0
52,52_3,Person2,intra-sentential,4,0.36363636363636365,approach,computing,NOUN,NOUN,8,9,0,0,en,en,0
52,52_3,Person2,intra-sentential,5,0.45454545454545453,you,approach,PRON,NOUN,3,8,0,0,en,en,0
52,52_3,Person2,intra-sentential,6,0.5454545454545454,mentioned,you,VERB,PRON,9,3,0,0,en,en,0
52,52_3,Person2,intra-sentential,7,0.6363636363636364,could,mentioned,AUX,VERB,5,9,0,0,en,en,0
52,52_3,Person2,intra-sentential,8,0.7272727272727273,help,could,VERB,AUX,4,5,0,0,en,en,0
52,52_3,Person2,intra-sentential,9,0.8181818181818182,reduce,help,VERB,VERB,6,4,0,0,en,en,0
52,52_3,Person2,intra-sentential,10,0.9090909090909091,latency,reduce,NOUN,VERB,7,6,0,0,en,en,0
52,52_3,Person2,intra-sentential,11,1.0,significantly,latency,ADV,NOUN,13,7,0,0,en,en,0
52,52_4,Person1,intra-sentential,0,0.0,we,,PRON,NONE,2,0,0,0,NONE,en,0
52,52_4,Person1,intra-sentential,1,0.05555555555555555,re,we,AUX,PRON,2,2,0,0,en,en,0
52,52_4,Person1,intra-sentential,2,0.1111111111111111,actually,re,ADV,AUX,8,2,0,0,en,en,0
52,52_4,Person1,intra-sentential,3,0.16666666666666666,dealing,actually,VERB,ADV,7,8,0,0,en,en,0
52,52_4,Person1,intra-sentential,4,0.2222222222222222,with,dealing,ADP,VERB,4,7,0,0,en,en,0
52,52_4,Person1,intra-sentential,5,0.2777777777777778,a,with,DET,ADP,1,4,0,0,en,en,0
52,52_4,Person1,intra-sentential,6,0.3333333333333333,similar,a,ADJ,DET,7,1,0,0,en,en,0
52,52_4,Person1,intra-sentential,7,0.3888888888888889,bottleneck,similar,NOUN,ADJ,10,7,0,0,en,en,0
52,52_4,Person1,intra-sentential,8,0.4444444444444444,right,bottleneck,ADV,NOUN,5,10,0,0,en,en,0
52,52_4,Person1,intra-sentential,9,0.5,now,right,ADV,ADV,3,5,0,0,en,en,0
52,52_4,Person1,intra-sentential,10,0.5555555555555556,the,now,DET,ADV,3,3,0,0,en,en,0
52,52_4,Person1,intra-sentential,11,0.6111111111111112,data,the,NOUN,DET,4,3,0,0,en,en,0
52,52_4,Person1,intra-sentential,12,0.6666666666666666,pipeline,data,NOUN,NOUN,8,4,0,0,en,en,0
52,52_4,Person1,intra-sentential,13,0.7222222222222222,is,pipeline,AUX,NOUN,2,8,0,0,en,en,0
52,52_4,Person1,intra-sentential,14,0.7777777777777778,getting,is,VERB,AUX,7,2,0,0,en,en,0
52,52_4,Person1,intra-sentential,15,0.8333333333333334,overwhelmed,getting,VERB,VERB,11,7,0,0,en,en,0
52,52_4,Person1,intra-sentential,16,0.8888888888888888,during,overwhelmed,ADP,VERB,6,11,0,0,en,en,0
52,52_4,Person1,intra-sentential,17,0.9444444444444444,peak,during,NOUN,ADP,4,6,0,0,en,en,0
52,52_4,Person1,intra-sentential,18,1.0,hours,peak,NOUN,NOUN,5,4,0,0,en,en,0
52,52_5,Person2,intra-sentential,0,0.0,have,,AUX,NONE,4,0,0,0,NONE,en,0
52,52_5,Person2,intra-sentential,1,0.07692307692307693,you,have,PRON,AUX,3,4,0,0,en,en,0
52,52_5,Person2,intra-sentential,2,0.15384615384615385,considered,you,VERB,PRON,10,3,0,0,en,en,0
52,52_5,Person2,intra-sentential,3,0.23076923076923078,distributed,considered,VERB,VERB,11,10,0,0,en,en,0
52,52_5,Person2,intra-sentential,4,0.3076923076923077,caching,distributed,NOUN,VERB,7,11,0,0,en,en,0
52,52_5,Person2,intra-sentential,5,0.38461538461538464,strategies,caching,NOUN,NOUN,10,7,0,0,en,en,0
52,52_5,Person2,intra-sentential,6,0.46153846153846156,your,strategies,PRON,NOUN,4,10,0,0,en,en,0
52,52_5,Person2,intra-sentential,7,0.5384615384615384,current,your,ADJ,PRON,7,4,0,0,en,en,0
52,52_5,Person2,intra-sentential,8,0.6153846153846154,architecture,current,NOUN,ADJ,12,7,0,0,en,en,0
52,52_5,Person2,intra-sentential,9,0.6923076923076923,might,architecture,AUX,NOUN,5,12,0,0,en,en,0
52,52_5,Person2,intra-sentential,10,0.7692307692307693,benefit,might,VERB,AUX,7,5,0,0,en,en,0
52,52_5,Person2,intra-sentential,11,0.8461538461538461,from,benefit,ADP,VERB,4,7,0,0,en,en,0
52,52_5,Person2,intra-sentential,12,0.9230769230769231,qewa,from,NOUN,ADP,4,4,0,0,en,hi,1
52,52_5,Person2,intra-sentential,13,1.0,pwimaijesana,qewa,PROPN,NOUN,12,4,0,0,hi,hi,0
52,52_6,Person1,intra-sentential,0,0.0,that,,PRON,NONE,4,0,0,0,NONE,en,0
52,52_6,Person1,intra-sentential,1,0.058823529411764705,s,that,VERB,PRON,1,4,0,0,en,en,0
52,52_6,Person1,intra-sentential,2,0.11764705882352941,exactly,s,ADV,VERB,7,1,0,0,en,en,0
52,52_6,Person1,intra-sentential,3,0.17647058823529413,what,exactly,PRON,ADV,4,7,0,0,en,en,0
52,52_6,Person1,intra-sentential,4,0.23529411764705882,i,what,PRON,PRON,1,4,0,0,en,en,0
52,52_6,Person1,intra-sentential,5,0.29411764705882354,was,i,AUX,PRON,3,1,0,0,en,en,0
52,52_6,Person1,intra-sentential,6,0.35294117647058826,thinking,was,VERB,AUX,8,3,0,0,en,en,0
52,52_6,Person1,intra-sentential,7,0.4117647058823529,too,thinking,ADV,VERB,3,8,0,0,en,en,0
52,52_6,Person1,intra-sentential,8,0.47058823529411764,we,too,PRON,ADV,2,3,0,0,en,en,0
52,52_6,Person1,intra-sentential,9,0.5294117647058824,could,we,AUX,PRON,5,2,0,0,en,en,0
52,52_6,Person1,intra-sentential,10,0.5882352941176471,potentially,could,ADV,AUX,11,5,0,0,en,en,0
52,52_6,Person1,intra-sentential,11,0.6470588235294118,use,potentially,VERB,ADV,3,11,0,0,en,en,0
52,52_6,Person1,intra-sentential,12,0.7058823529411765,your,use,PRON,VERB,4,3,0,0,en,en,0
52,52_6,Person1,intra-sentential,13,0.7647058823529411,algorithm,your,NOUN,PRON,9,4,0,0,en,en,0
52,52_6,Person1,intra-sentential,14,0.8235294117647058,for,algorithm,ADP,NOUN,3,9,0,0,en,en,0
52,52_6,Person1,intra-sentential,15,0.8823529411764706,intelligent,for,ADJ,ADP,11,3,0,0,en,en,0
52,52_6,Person1,intra-sentential,16,0.9411764705882353,data,intelligent,NOUN,ADJ,4,11,0,0,en,en,0
52,52_6,Person1,intra-sentential,17,1.0,partitioning,data,VERB,NOUN,12,4,0,0,en,en,0
52,52_7,Person2,intra-sentential,0,0.0,it,,PRON,NONE,2,0,0,0,NONE,en,0
52,52_7,Person2,intra-sentential,1,0.06666666666666667,would,it,AUX,PRON,5,2,0,0,en,en,0
52,52_7,Person2,intra-sentential,2,0.13333333333333333,require,would,VERB,AUX,7,5,0,0,en,en,0
52,52_7,Person2,intra-sentential,3,0.2,some,require,DET,VERB,4,7,0,0,en,en,0
52,52_7,Person2,intra-sentential,4,0.26666666666666666,modifications,some,NOUN,DET,13,4,0,0,en,en,0
52,52_7,Person2,intra-sentential,5,0.3333333333333333,for,modifications,ADP,NOUN,3,13,0,0,en,en,0
52,52_7,Person2,intra-sentential,6,0.4,serverless,for,NOUN,ADP,10,3,0,0,en,en,0
52,52_7,Person2,intra-sentential,7,0.4666666666666667,environments,serverless,NOUN,NOUN,12,10,0,0,en,en,0
52,52_7,Person2,intra-sentential,8,0.5333333333333333,though,environments,SCONJ,NOUN,6,12,0,0,en,en,0
52,52_7,Person2,intra-sentential,9,0.6,the,though,DET,SCONJ,3,6,0,0,en,en,0
52,52_7,Person2,intra-sentential,10,0.6666666666666666,cold,the,ADJ,DET,4,3,0,0,en,en,0
52,52_7,Person2,intra-sentential,11,0.7333333333333333,start,cold,NOUN,ADJ,5,4,0,0,en,en,0
52,52_7,Person2,intra-sentential,12,0.8,issues,start,NOUN,NOUN,6,5,0,0,en,en,0
52,52_7,Person2,intra-sentential,13,0.8666666666666667,could,issues,AUX,NOUN,5,6,0,0,en,en,0
52,52_7,Person2,intra-sentential,14,0.9333333333333333,impact,could,VERB,AUX,6,5,0,0,en,en,0
52,52_7,Person2,intra-sentential,15,1.0,performance,impact,NOUN,VERB,11,6,0,0,en,en,0
52,52_8,Person1,intra-sentential,0,0.0,true,,ADJ,NONE,4,0,0,0,NONE,en,0
52,52_8,Person1,intra-sentential,1,0.0625,but,true,CCONJ,ADJ,3,4,0,0,en,en,0
52,52_8,Person1,intra-sentential,2,0.125,i,but,PRON,CCONJ,1,3,0,0,en,en,0
52,52_8,Person1,intra-sentential,3,0.1875,think,i,VERB,PRON,5,1,0,0,en,en,0
52,52_8,Person1,intra-sentential,4,0.25,we,think,PRON,VERB,2,5,0,0,en,en,0
52,52_8,Person1,intra-sentential,5,0.3125,could,we,AUX,PRON,5,2,0,0,en,en,0
52,52_8,Person1,intra-sentential,6,0.375,work,could,VERB,AUX,4,5,0,0,en,en,0
52,52_8,Person1,intra-sentential,7,0.4375,around,work,ADP,VERB,6,4,0,0,en,en,0
52,52_8,Person1,intra-sentential,8,0.5,that,around,PRON,ADP,4,6,0,0,en,en,0
52,52_8,Person1,intra-sentential,9,0.5625,with,that,ADP,PRON,4,4,0,0,en,en,0
52,52_8,Person1,intra-sentential,10,0.625,pre,with,ADJ,ADP,3,4,0,0,en,en,0
52,52_8,Person1,intra-sentential,11,0.6875,warmed,pre,VERB,ADJ,6,3,0,0,en,en,0
52,52_8,Person1,intra-sentential,12,0.75,containers,warmed,NOUN,VERB,10,6,0,0,en,en,0
52,52_8,Person1,intra-sentential,13,0.8125,and,containers,CCONJ,NOUN,3,10,0,0,en,en,0
52,52_8,Person1,intra-sentential,14,0.875,strategic,and,ADJ,CCONJ,9,3,0,0,en,en,0
52,52_8,Person1,intra-sentential,15,0.9375,resource,strategic,NOUN,ADJ,8,9,0,0,en,en,0
52,52_8,Person1,intra-sentential,16,1.0,allocation,resource,NOUN,NOUN,10,8,0,0,en,en,0
52,52_9,Person2,intra-sentential,0,0.0,let,,VERB,NONE,3,0,0,0,NONE,en,0
52,52_9,Person2,intra-sentential,1,0.07142857142857142,s,let,PRON,VERB,1,3,0,0,en,en,0
52,52_9,Person2,intra-sentential,2,0.14285714285714285,schedule,s,VERB,PRON,8,1,0,0,en,en,0
52,52_9,Person2,intra-sentential,3,0.21428571428571427,a,schedule,DET,VERB,1,8,0,0,en,en,0
52,52_9,Person2,intra-sentential,4,0.2857142857142857,deeper,a,ADJ,DET,6,1,0,0,en,en,0
52,52_9,Person2,intra-sentential,5,0.35714285714285715,technical,deeper,ADJ,ADJ,9,6,0,0,en,en,0
52,52_9,Person2,intra-sentential,6,0.42857142857142855,discussion,technical,NOUN,ADJ,10,9,0,0,en,en,0
52,52_9,Person2,intra-sentential,7,0.5,next,discussion,ADJ,NOUN,4,10,0,0,en,en,0
52,52_9,Person2,intra-sentential,8,0.5714285714285714,week,next,NOUN,ADJ,4,4,0,0,en,en,0
52,52_9,Person2,intra-sentential,9,0.6428571428571429,and,week,CCONJ,NOUN,3,4,0,0,en,en,0
52,52_9,Person2,intra-sentential,10,0.7142857142857143,bring,and,VERB,CCONJ,5,3,0,0,en,en,0
52,52_9,Person2,intra-sentential,11,0.7857142857142857,in,bring,ADP,VERB,2,5,0,0,en,en,0
52,52_9,Person2,intra-sentential,12,0.8571428571428571,our,in,PRON,ADP,3,2,0,0,en,en,0
52,52_9,Person2,intra-sentential,13,0.9285714285714286,respective,our,ADJ,PRON,10,3,0,0,en,en,0
52,52_9,Person2,intra-sentential,14,1.0,teams,respective,NOUN,ADJ,5,10,0,0,en,en,0
52,52_10,Person1,intra-sentential,0,0.0,sounds,,VERB,NONE,6,0,0,0,NONE,en,0
52,52_10,Person1,intra-sentential,1,0.06666666666666667,perfect,sounds,ADJ,VERB,7,6,0,0,en,en,0
52,52_10,Person1,intra-sentential,2,0.13333333333333333,i,perfect,PRON,ADJ,1,7,0,0,en,en,0
52,52_10,Person1,intra-sentential,3,0.2,ll,i,AUX,PRON,2,1,0,0,en,en,0
52,52_10,Person1,intra-sentential,4,0.26666666666666666,send,ll,VERB,AUX,4,2,0,0,en,en,0
52,52_10,Person1,intra-sentential,5,0.3333333333333333,over,send,ADP,VERB,4,4,0,0,en,en,0
52,52_10,Person1,intra-sentential,6,0.4,our,over,PRON,ADP,3,4,0,0,en,en,0
52,52_10,Person1,intra-sentential,7,0.4666666666666667,current,our,ADJ,PRON,7,3,0,0,en,en,0
52,52_10,Person1,intra-sentential,8,0.5333333333333333,architecture,current,NOUN,ADJ,12,7,0,0,en,en,0
52,52_10,Person1,intra-sentential,9,0.6,diagrams,architecture,NOUN,NOUN,8,12,0,0,en,en,0
52,52_10,Person1,intra-sentential,10,0.6666666666666666,and,diagrams,CCONJ,NOUN,3,8,0,0,en,en,0
52,52_10,Person1,intra-sentential,11,0.7333333333333333,some,and,DET,CCONJ,4,3,0,0,en,en,0
52,52_10,Person1,intra-sentential,12,0.8,performance,some,NOUN,DET,11,4,0,0,en,en,0
52,52_10,Person1,intra-sentential,13,0.8666666666666667,metrics,performance,NOUN,NOUN,7,11,0,0,en,en,0
52,52_10,Person1,intra-sentential,14,0.9333333333333333,by,metrics,ADP,NOUN,2,7,0,0,en,en,0
52,52_10,Person1,intra-sentential,15,1.0,friday,by,PROPN,ADP,6,2,0,0,en,en,0
53,53_0,Person1,tag-switching,0,0.0,hi,,INTJ,NONE,2,0,0,0,NONE,en,0
53,53_0,Person1,tag-switching,1,0.058823529411764705,daniel,hi,PROPN,INTJ,6,2,0,0,en,en,0
53,53_0,Person1,tag-switching,2,0.11764705882352941,thanks,daniel,NOUN,PROPN,6,6,0,0,en,en,0
53,53_0,Person1,tag-switching,3,0.17647058823529413,for,thanks,ADP,NOUN,3,6,0,0,en,en,0
53,53_0,Person1,tag-switching,4,0.23529411764705882,joining,for,VERB,ADP,7,3,0,0,en,en,0
53,53_0,Person1,tag-switching,5,0.29411764705882354,the,joining,DET,VERB,3,7,0,0,en,en,0
53,53_0,Person1,tag-switching,6,0.35294117647058826,meeting,the,NOUN,DET,7,3,0,0,en,en,0
53,53_0,Person1,tag-switching,7,0.4117647058823529,to,meeting,PART,NOUN,2,7,0,0,en,en,0
53,53_0,Person1,tag-switching,8,0.47058823529411764,discuss,to,VERB,PART,7,2,0,0,en,en,0
53,53_0,Person1,tag-switching,9,0.5294117647058824,the,discuss,DET,VERB,3,7,0,0,en,en,0
53,53_0,Person1,tag-switching,10,0.5882352941176471,serverless,the,NOUN,DET,10,3,0,0,en,en,0
53,53_0,Person1,tag-switching,11,0.6470588235294118,analytics,serverless,NOUN,NOUN,9,10,0,0,en,en,0
53,53_0,Person1,tag-switching,12,0.7058823529411765,pipeline,analytics,NOUN,NOUN,8,9,0,0,en,en,0
53,53_0,Person1,tag-switching,13,0.7647058823529411,for,pipeline,ADP,NOUN,3,8,0,0,en,en,0
53,53_0,Person1,tag-switching,14,0.8235294117647058,the,for,DET,ADP,3,3,0,0,en,en,0
53,53_0,Person1,tag-switching,15,0.8823529411764706,q,the,PROPN,DET,1,3,0,0,en,en,0
53,53_0,Person1,tag-switching,16,0.9411764705882353,data,q,NOUN,PROPN,4,1,0,0,en,en,0
53,53_0,Person1,tag-switching,17,1.0,lake,data,NOUN,NOUN,4,4,0,0,en,en,0
53,53_1,Person2,tag-switching,0,0.0,sure,,INTJ,NONE,4,0,0,0,NONE,en,0
53,53_1,Person2,tag-switching,1,0.0625,priya,sure,PROPN,INTJ,5,4,0,0,en,en,0
53,53_1,Person2,tag-switching,2,0.125,i,priya,PRON,PROPN,1,5,0,0,en,en,0
53,53_1,Person2,tag-switching,3,0.1875,m,i,VERB,PRON,1,1,0,0,en,en,0
53,53_1,Person2,tag-switching,4,0.25,glad,m,ADJ,VERB,4,1,0,0,en,en,0
53,53_1,Person2,tag-switching,5,0.3125,we,glad,PRON,ADJ,2,4,0,0,en,en,0
53,53_1,Person2,tag-switching,6,0.375,can,we,AUX,PRON,3,2,0,0,en,en,0
53,53_1,Person2,tag-switching,7,0.4375,align,can,VERB,AUX,5,3,0,0,en,en,0
53,53_1,Person2,tag-switching,8,0.5,on,align,ADP,VERB,2,5,0,0,en,en,0
53,53_1,Person2,tag-switching,9,0.5625,the,on,DET,ADP,3,2,0,0,en,en,0
53,53_1,Person2,tag-switching,10,0.625,ingestion,the,NOUN,DET,9,3,0,0,en,en,0
53,53_1,Person2,tag-switching,11,0.6875,logic,ingestion,NOUN,NOUN,5,9,0,0,en,en,0
53,53_1,Person2,tag-switching,12,0.75,and,logic,CCONJ,NOUN,3,5,0,0,en,en,0
53,53_1,Person2,tag-switching,13,0.8125,the,and,DET,CCONJ,3,3,0,0,en,en,0
53,53_1,Person2,tag-switching,14,0.875,query,the,NOUN,DET,5,3,0,0,en,en,0
53,53_1,Person2,tag-switching,15,0.9375,performance,query,NOUN,NOUN,11,5,0,0,en,en,0
53,53_1,Person2,tag-switching,16,1.0,requirements,performance,NOUN,NOUN,12,11,0,0,en,en,0
53,53_2,Person1,tag-switching,0,0.0,i,,PRON,NONE,1,0,0,0,NONE,en,0
53,53_2,Person1,tag-switching,1,0.07692307692307693,ve,i,AUX,PRON,2,1,0,0,en,en,0
53,53_2,Person1,tag-switching,2,0.15384615384615385,drafted,ve,VERB,AUX,7,2,0,0,en,en,0
53,53_2,Person1,tag-switching,3,0.23076923076923078,the,drafted,DET,VERB,3,7,0,0,en,en,0
53,53_2,Person1,tag-switching,4,0.3076923076923077,architecture,the,NOUN,DET,12,3,0,0,en,en,0
53,53_2,Person1,tag-switching,5,0.38461538461538464,diagram,architecture,NOUN,NOUN,7,12,0,0,en,en,0
53,53_2,Person1,tag-switching,6,0.46153846153846156,but,diagram,CCONJ,NOUN,3,7,0,0,en,en,0
53,53_2,Person1,tag-switching,7,0.5384615384615384,could,but,AUX,CCONJ,5,3,0,0,en,en,0
53,53_2,Person1,tag-switching,8,0.6153846153846154,you,could,PRON,AUX,3,5,0,0,en,en,0
53,53_2,Person1,tag-switching,9,0.6923076923076923,also,you,ADV,PRON,4,3,0,0,en,en,0
53,53_2,Person1,tag-switching,10,0.7692307692307693,review,also,VERB,ADV,6,4,0,0,en,en,0
53,53_2,Person1,tag-switching,11,0.8461538461538461,the,review,DET,VERB,3,6,0,0,en,en,0
53,53_2,Person1,tag-switching,12,0.9230769230769231,pr,the,NOUN,DET,2,3,0,0,en,en,0
53,53_2,Person1,tag-switching,13,1.0,kfpaya,pr,SCONJ,NOUN,6,2,0,0,en,hi,1
53,53_3,Person2,tag-switching,0,0.0,i,,PRON,NONE,1,0,0,0,NONE,en,0
53,53_3,Person2,tag-switching,1,0.05263157894736842,ll,i,AUX,PRON,2,1,0,0,en,en,0
53,53_3,Person2,tag-switching,2,0.10526315789473684,take,ll,VERB,AUX,4,2,0,0,en,en,0
53,53_3,Person2,tag-switching,3,0.15789473684210525,a,take,DET,VERB,1,4,0,0,en,en,0
53,53_3,Person2,tag-switching,4,0.21052631578947367,look,a,NOUN,DET,4,1,0,0,en,en,0
53,53_3,Person2,tag-switching,5,0.2631578947368421,at,look,ADP,NOUN,2,4,0,0,en,en,0
53,53_3,Person2,tag-switching,6,0.3157894736842105,the,at,DET,ADP,3,2,0,0,en,en,0
53,53_3,Person2,tag-switching,7,0.3684210526315789,pr,the,NOUN,DET,2,3,0,0,en,en,0
53,53_3,Person2,tag-switching,8,0.42105263157894735,after,pr,ADP,NOUN,5,2,0,0,en,en,0
53,53_3,Person2,tag-switching,9,0.47368421052631576,the,after,DET,ADP,3,5,0,0,en,en,0
53,53_3,Person2,tag-switching,10,0.5263157894736842,seminar,the,NOUN,DET,7,3,0,0,en,en,0
53,53_3,Person2,tag-switching,11,0.5789473684210527,it,seminar,PRON,NOUN,2,7,0,0,en,en,0
53,53_3,Person2,tag-switching,12,0.631578947368421,involves,it,VERB,PRON,8,2,0,0,en,en,0
53,53_3,Person2,tag-switching,13,0.6842105263157895,several,involves,ADJ,VERB,7,8,0,0,en,en,0
53,53_3,Person2,tag-switching,14,0.7368421052631579,lambda,several,NOUN,ADJ,6,7,0,0,en,en,0
53,53_3,Person2,tag-switching,15,0.7894736842105263,functions,lambda,NOUN,NOUN,9,6,0,0,en,en,0
53,53_3,Person2,tag-switching,16,0.8421052631578947,that,functions,PRON,NOUN,4,9,0,0,en,en,0
53,53_3,Person2,tag-switching,17,0.8947368421052632,should,that,AUX,PRON,6,4,0,0,en,en,0
53,53_3,Person2,tag-switching,18,0.9473684210526315,be,should,AUX,AUX,2,6,0,0,en,en,0
53,53_3,Person2,tag-switching,19,1.0,optimized,be,VERB,AUX,9,2,0,0,en,en,0
53,53_4,Person1,tag-switching,0,0.0,great,,PROPN,NONE,5,0,0,0,NONE,en,0
53,53_4,Person1,tag-switching,1,0.05,also,great,ADV,PROPN,4,5,0,0,en,en,0
53,53_4,Person1,tag-switching,2,0.1,the,also,DET,ADV,3,4,0,0,en,en,0
53,53_4,Person1,tag-switching,3,0.15,data,the,NOUN,DET,4,3,0,0,en,en,0
53,53_4,Person1,tag-switching,4,0.2,volume,data,NOUN,NOUN,6,4,0,0,en,en,0
53,53_4,Person1,tag-switching,5,0.25,is,volume,AUX,NOUN,2,6,0,0,en,en,0
53,53_4,Person1,tag-switching,6,0.3,expected,is,VERB,AUX,8,2,0,0,en,en,0
